latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
37.14319,-6.08728,333.9,0.4,0.37,2019-10-04,1312,N,VIIRS,n,1.0NRT,301.6,2.8,D
37.09742,-6.10474,331.3,0.4,0.37,2019-10-04,1312,N,VIIRS,n,1.0NRT,300,2.4,D
37.08736,-6.10209,336.4,0.4,0.37,2019-10-04,1312,N,VIIRS,n,1.0NRT,299.7,2.2,D
37.084,-6.1012,333.7,0.4,0.37,2019-10-04,1312,N,VIIRS,n,1.0NRT,300.8,2.2,D
37.08748,-6.0599,353.7,0.4,0.37,2019-10-04,1312,N,VIIRS,n,1.0NRT,300.1,5.1,D
37.08337,-6.0635,335,0.4,0.37,2019-10-04,1312,N,VIIRS,n,1.0NRT,298.7,5.1,D
37.08413,-6.05901,343.6,0.4,0.37,2019-10-04,1312,N,VIIRS,n,1.0NRT,299.2,5.1,D
41.45204,1.98184,304,0.44,0.38,2019-10-05,0130,N,VIIRS,n,1.0NRT,289.9,1.2,N
41.52799,1.80907,301.3,0.45,0.39,2019-10-05,0130,N,VIIRS,n,1.0NRT,286.6,0.3,N
42.9214,-1.50781,296.3,0.42,0.45,2019-10-05,0130,N,VIIRS,n,1.0NRT,283.2,0.7,N
43.53701,-5.83063,331.3,0.35,0.57,2019-10-05,0130,N,VIIRS,n,1.0NRT,286.3,2.2,N
40.24576,-3.47498,323.6,0.49,0.49,2019-10-05,0130,N,VIIRS,n,1.0NRT,289.2,2.4,N
37.35691,-6.67208,300.6,0.34,0.56,2019-10-05,0130,N,VIIRS,n,1.0NRT,288.3,0.4,N
37.56987,-0.9144,304.3,0.52,0.41,2019-10-05,0130,N,VIIRS,n,1.0NRT,292.4,0.9,N
40.24126,-3.47568,296.9,0.49,0.49,2019-10-05,0130,N,VIIRS,n,1.0NRT,285.5,2.4,N
36.1797,-5.42751,298.7,0.57,0.52,2019-10-05,0136,N,VIIRS,n,1.0NRT,287.8,1.3,N
39.08506,-5.8095,295.4,0.51,0.66,2019-10-05,0312,N,VIIRS,n,1.0NRT,285.4,0.6,N
43.5246,-5.73117,305.7,0.38,0.59,2019-10-05,0312,N,VIIRS,n,1.0NRT,285.9,1.2,N
43.55787,-5.72358,296.4,0.38,0.59,2019-10-05,0312,N,VIIRS,n,1.0NRT,284.7,0.5,N
41.91977,0.18128,298.9,0.79,0.78,2019-10-05,0312,N,VIIRS,n,1.0NRT,283,1.4,N
41.92101,0.18161,301.3,0.79,0.78,2019-10-05,0312,N,VIIRS,n,1.0NRT,283.1,1.6,N
40.24557,-3.47298,318.1,0.61,0.71,2019-10-05,0312,N,VIIRS,n,1.0NRT,286.9,3,N
40.2458,-3.47203,316.3,0.61,0.71,2019-10-05,0312,N,VIIRS,n,1.0NRT,286.4,2.2,N
43.55012,-5.86256,297.7,0.38,0.58,2019-10-05,0312,N,VIIRS,n,1.0NRT,284.8,0.5,N
36.92458,-2.47741,337,0.43,0.38,2019-10-05,1254,N,VIIRS,n,1.0NRT,301.9,2.8,D
42.81517,-1.74242,329.3,0.38,0.36,2019-10-05,1254,N,VIIRS,n,1.0NRT,297,1.6,D
41.92472,0.1777,333.5,0.39,0.36,2019-10-05,1254,N,VIIRS,l,1.0NRT,305.6,3.6,D
40.35589,-3.74751,337.4,0.43,0.38,2019-10-05,1254,N,VIIRS,n,1.0NRT,304.8,2.3,D
40.37585,-3.63714,332.8,0.43,0.38,2019-10-05,1254,N,VIIRS,l,1.0NRT,306.6,1.6,D
40.24474,-3.47384,336.3,0.43,0.38,2019-10-05,1254,N,VIIRS,n,1.0NRT,305.8,3.8,D
40.72026,0.60708,342.5,0.39,0.36,2019-10-05,1254,N,VIIRS,n,1.0NRT,300.1,4.2,D
40.73005,0.69993,331.3,0.39,0.36,2019-10-05,1254,N,VIIRS,n,1.0NRT,297.8,3.1,D
40.73071,0.70454,331.1,0.39,0.36,2019-10-05,1254,N,VIIRS,n,1.0NRT,298.3,3.1,D
39.00349,-5.74774,336.3,0.54,0.42,2019-10-05,1254,N,VIIRS,l,1.0NRT,307.1,4.7,D
39.22152,-0.3898,332.8,0.38,0.36,2019-10-05,1254,N,VIIRS,n,1.0NRT,300.7,1.9,D
37.97846,-1.36369,336.5,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,304.2,2.2,D
37.97514,-1.36277,347.5,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,305.3,3.7,D
37.96954,-1.37531,337.5,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,305.2,2.1,D
37.97105,-1.36634,344.8,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,305.3,3.7,D
37.9632,-1.39231,340.5,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,304.1,2.4,D
37.96396,-1.38781,340.7,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,304.7,2.4,D
37.96546,-1.37887,337.3,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,304.6,3.2,D
37.96772,-1.36542,351.1,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,306,5.7,D
37.95835,-1.4004,340,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,304.9,3.6,D
37.96063,-1.3869,337.4,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,303.5,2.4,D
37.95578,-1.39498,367,0.4,0.37,2019-10-05,1254,N,VIIRS,l,1.0NRT,305.7,3.4,D
37.95502,-1.39948,349.2,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,304.9,3.4,D
37.95654,-1.39047,345.6,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,304.8,3.9,D
37.95093,-1.40307,345,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,304.7,3.2,D
37.95169,-1.39857,339.1,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,304.4,3.4,D
37.95245,-1.39406,342.3,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,304.5,3.4,D
37.9476,-1.40215,342,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,304.3,4.3,D
37.94836,-1.39765,342.3,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,304.1,2.4,D
37.94503,-1.39674,342.9,0.4,0.37,2019-10-05,1254,N,VIIRS,n,1.0NRT,304,2.4,D
35.75388,-5.36912,342.8,0.4,0.44,2019-10-05,1254,N,VIIRS,n,1.0NRT,308.3,35.2,D
37.56949,-0.9153,303.1,0.61,0.53,2019-10-06,0112,N,VIIRS,n,1.0NRT,291.1,0.6,N
41.47443,-1.48531,299.7,0.35,0.57,2019-10-06,0112,N,VIIRS,n,1.0NRT,284.5,0.6,N
40.24546,-3.47421,330.2,0.44,0.62,2019-10-06,0112,N,VIIRS,n,1.0NRT,289.1,3.5,N
38.6541,-6.28025,298.6,0.6,0.71,2019-10-06,0112,N,VIIRS,n,1.0NRT,283.1,0.8,N
42.46801,-3.53149,353.4,0.62,0.54,2019-10-06,0254,N,VIIRS,n,1.0NRT,282.7,30,N
40.24044,-3.47273,297.3,0.36,0.57,2019-10-06,0254,N,VIIRS,n,1.0NRT,283.5,0.7,N
40.24551,-3.47054,314.1,0.36,0.57,2019-10-06,0254,N,VIIRS,n,1.0NRT,286.2,1.7,N
40.2466,-3.47458,310.7,0.36,0.57,2019-10-06,0254,N,VIIRS,n,1.0NRT,286.3,2.2,N
37.10465,-6.12282,335.2,0.36,0.57,2019-10-06,1236,N,VIIRS,n,1.0NRT,300.3,2.3,D
37.10867,-6.10702,341.1,0.36,0.57,2019-10-06,1236,N,VIIRS,n,1.0NRT,298,4.1,D
37.01915,-5.93562,332.4,0.35,0.57,2019-10-06,1236,N,VIIRS,l,1.0NRT,307.4,2,D
37.02123,-5.66669,367,0.34,0.56,2019-10-06,1236,N,VIIRS,h,1.0NRT,309.2,9.2,D
36.77174,-3.65486,332.8,0.54,0.51,2019-10-06,1236,N,VIIRS,n,1.0NRT,299.9,5,D
36.76698,-3.65414,335.6,0.54,0.51,2019-10-06,1236,N,VIIRS,n,1.0NRT,304,8.6,D
35.74794,-5.3755,350,0.35,0.57,2019-10-06,1236,N,VIIRS,n,1.0NRT,300.8,8.8,D
35.74271,-5.3741,367,0.35,0.57,2019-10-06,1236,N,VIIRS,h,1.0NRT,310.3,8.8,D
42.46924,-3.53147,355.6,0.4,0.44,2019-10-06,1236,N,VIIRS,n,1.0NRT,292.9,11.8,D
40.2439,-3.47413,330.6,0.44,0.46,2019-10-06,1236,N,VIIRS,n,1.0NRT,300.4,4.3,D
37.55447,-5.95043,351.9,0.34,0.56,2019-10-06,1236,N,VIIRS,n,1.0NRT,308.6,4.1,D
37.10799,-6.10634,341.8,0.36,0.57,2019-10-06,1236,N,VIIRS,n,1.0NRT,298.7,3.8,D
37.12581,-6.1102,367,0.51,0.66,2019-10-06,1418,N,VIIRS,h,1.0NRT,301.1,9,D
42.47317,-3.53236,336.1,0.74,0.76,2019-10-06,1418,N,VIIRS,n,1.0NRT,288.5,6.3,D
37.1622,-6.12969,339.2,0.51,0.66,2019-10-06,1418,N,VIIRS,n,1.0NRT,297.9,3.3,D
37.11963,-6.10989,346.3,0.51,0.66,2019-10-06,1418,N,VIIRS,n,1.0NRT,300.7,8.8,D
42.46831,-3.53068,310.8,0.79,0.78,2019-10-07,0054,N,VIIRS,n,1.0NRT,269,2.9,N
42.46894,-3.53151,313.7,0.79,0.78,2019-10-07,0054,N,VIIRS,n,1.0NRT,269.1,2.3,N
40.24656,-3.4783,298.5,0.78,0.78,2019-10-07,0054,N,VIIRS,n,1.0NRT,283.8,2.5,N
37.36015,-5.86358,298.6,0.55,0.43,2019-10-07,0236,N,VIIRS,n,1.0NRT,286.7,0.9,N
43.52336,-5.73426,301.4,0.44,0.39,2019-10-07,0236,N,VIIRS,n,1.0NRT,278.3,1.1,N
43.52233,-5.72886,313.2,0.44,0.39,2019-10-07,0236,N,VIIRS,n,1.0NRT,276.9,1.1,N
43.18461,-6.64202,302.6,0.42,0.38,2019-10-07,0236,N,VIIRS,n,1.0NRT,282.6,0.7,N
43.18121,-6.64318,330.8,0.42,0.38,2019-10-07,0236,N,VIIRS,n,1.0NRT,286.3,4.5,N
43.20483,-2.77221,295.4,0.39,0.44,2019-10-07,0236,N,VIIRS,n,1.0NRT,283.3,0.5,N
36.17819,-5.42395,300.3,0.41,0.45,2019-10-07,0236,N,VIIRS,n,1.0NRT,283.6,1,N
41.47425,-1.48933,297.6,0.49,0.48,2019-10-07,0236,N,VIIRS,n,1.0NRT,283.4,0.5,N
42.98198,-9.08521,299,0.39,0.36,2019-10-07,0236,N,VIIRS,n,1.0NRT,284.6,1,N
40.57698,0.54188,300,0.32,0.55,2019-10-07,0236,N,VIIRS,n,1.0NRT,288.8,0.6,N
40.24352,-3.47423,318.5,0.42,0.45,2019-10-07,0236,N,VIIRS,n,1.0NRT,280.7,2.6,N
42.4692,-3.52988,334.8,0.56,0.43,2019-10-07,0236,N,VIIRS,n,1.0NRT,281.3,6.5,N
43.56095,-5.72444,298.9,0.44,0.39,2019-10-07,0236,N,VIIRS,n,1.0NRT,284.2,0.7,N
43.5439,-5.84196,312.3,0.44,0.38,2019-10-07,0236,N,VIIRS,n,1.0NRT,284.4,1.6,N
42.46982,-3.53052,333.9,0.33,0.56,2019-10-07,1218,N,VIIRS,n,1.0NRT,293.9,2.4,D
37.12196,-6.10068,335,0.63,0.72,2019-10-07,1218,N,VIIRS,n,1.0NRT,294.1,5.2,D
37.59449,-5.08368,351.7,0.54,0.68,2019-10-07,1218,N,VIIRS,n,1.0NRT,300,6.2,D
37.59066,-5.08467,348.4,0.54,0.68,2019-10-07,1218,N,VIIRS,n,1.0NRT,300.1,6.1,D
38.99326,-6.13871,330.5,0.56,0.69,2019-10-07,1218,N,VIIRS,n,1.0NRT,296.7,3.7,D
39.15535,-5.47974,332.1,0.51,0.66,2019-10-07,1218,N,VIIRS,n,1.0NRT,288.8,5.5,D
43.18354,-6.64754,367,0.45,0.63,2019-10-07,1218,N,VIIRS,h,1.0NRT,298.1,7.2,D
43.1822,-6.65202,325.1,0.45,0.63,2019-10-07,1218,N,VIIRS,n,1.0NRT,293.2,7.2,D
43.54105,-5.83544,327.2,0.4,0.6,2019-10-07,1218,N,VIIRS,l,1.0NRT,298,2.4,D
37.0877,-6.11554,332.4,0.55,0.51,2019-10-07,1354,N,VIIRS,n,1.0NRT,298.8,7.3,D
37.08715,-6.11961,341.7,0.55,0.51,2019-10-07,1354,N,VIIRS,n,1.0NRT,300.2,5,D
37.08239,-6.11907,347.1,0.55,0.51,2019-10-07,1354,N,VIIRS,n,1.0NRT,299.9,6.3,D
37.20216,-3.64691,347,0.38,0.59,2019-10-07,1354,N,VIIRS,n,1.0NRT,300,3.9,D
37.83028,-4.48844,335.6,0.35,0.56,2019-10-07,1354,N,VIIRS,l,1.0NRT,306.2,1.6,D
37.53635,-7.33148,353.4,0.48,0.48,2019-10-07,1354,N,VIIRS,n,1.0NRT,313.1,39.4,D
37.53841,-7.3293,346,0.48,0.48,2019-10-07,1354,N,VIIRS,n,1.0NRT,311.3,20.2,D
37.53395,-7.32874,343.9,0.48,0.48,2019-10-07,1354,N,VIIRS,n,1.0NRT,307.6,20.2,D
37.14515,-6.17936,341.4,0.55,0.51,2019-10-07,1354,N,VIIRS,n,1.0NRT,299.3,7.9,D
37.11672,-6.17611,342.2,0.55,0.51,2019-10-07,1354,N,VIIRS,n,1.0NRT,300.1,8.8,D
37.12191,-6.1067,331.1,0.55,0.51,2019-10-07,1354,N,VIIRS,n,1.0NRT,299.9,3.3,D
43.18573,-6.65244,351.6,0.59,0.53,2019-10-07,1400,N,VIIRS,n,1.0NRT,304.7,35.2,D
43.18087,-6.65111,345.4,0.59,0.53,2019-10-07,1400,N,VIIRS,n,1.0NRT,301.3,35.2,D
41.40394,-5.03619,336.6,0.35,0.57,2019-10-07,1400,N,VIIRS,n,1.0NRT,300,1.5,D
42.46795,-3.53409,335.1,0.42,0.61,2019-10-07,1400,N,VIIRS,n,1.0NRT,298.6,3.9,D
41.71917,-4.58322,356.7,0.37,0.58,2019-10-07,1400,N,VIIRS,n,1.0NRT,301.5,3.8,D
43.18663,-6.65437,354.3,0.6,0.53,2019-10-07,1400,N,VIIRS,n,1.0NRT,299.8,27.3,D
41.71938,-4.57866,337,0.37,0.58,2019-10-07,1400,N,VIIRS,n,1.0NRT,300.7,3.8,D
43.18176,-6.65318,353.1,0.6,0.53,2019-10-07,1400,N,VIIRS,n,1.0NRT,303.2,24.7,D
41.71697,-4.58442,343.9,0.37,0.58,2019-10-07,1400,N,VIIRS,n,1.0NRT,299.8,3.2,D
41.7172,-4.57988,340.1,0.37,0.58,2019-10-07,1400,N,VIIRS,n,1.0NRT,299.8,3.2,D
43.3088,-3.02562,307.3,0.4,0.37,2019-10-08,0212,N,VIIRS,n,1.0NRT,285.8,0.7,N
43.43945,-3.84417,297.9,0.39,0.36,2019-10-08,0212,N,VIIRS,n,1.0NRT,286.8,0.6,N
43.30728,-3.02286,309,0.4,0.37,2019-10-08,0212,N,VIIRS,n,1.0NRT,286,1.3,N
43.44274,-3.84314,306.7,0.39,0.36,2019-10-08,0212,N,VIIRS,n,1.0NRT,286.9,1.1,N
38.93293,-6.26672,299.6,0.38,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,287.4,0.5,N
39.93676,-3.74501,305.9,0.41,0.37,2019-10-08,0218,N,VIIRS,n,1.0NRT,286.9,1,N
40.24454,-3.47137,309,0.41,0.37,2019-10-08,0218,N,VIIRS,n,1.0NRT,287.3,1.8,N
40.2454,-3.47614,321.6,0.41,0.37,2019-10-08,0218,N,VIIRS,n,1.0NRT,289.3,1.8,N
41.47462,-1.48808,301.5,0.46,0.39,2019-10-08,0218,N,VIIRS,n,1.0NRT,285.7,1.1,N
42.55053,-6.76753,297.3,0.39,0.37,2019-10-08,0218,N,VIIRS,n,1.0NRT,283.2,0.4,N
41.6462,-0.76849,297.2,0.48,0.4,2019-10-08,0218,N,VIIRS,n,1.0NRT,286.7,0.7,N
41.24103,1.86293,298.6,0.42,0.45,2019-10-08,0218,N,VIIRS,n,1.0NRT,287.7,0.7,N
42.47026,-3.53265,326.6,0.4,0.37,2019-10-08,0218,N,VIIRS,n,1.0NRT,280.6,1.9,N
41.45513,1.97848,303.1,0.42,0.45,2019-10-08,0218,N,VIIRS,n,1.0NRT,286.7,1,N
41.92336,0.18258,298.4,0.52,0.41,2019-10-08,0218,N,VIIRS,n,1.0NRT,285.2,0.7,N
43.10661,-6.49369,305.1,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,284.2,1.1,N
43.10728,-6.49832,311.2,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,284.2,1.1,N
43.10928,-6.48829,307.8,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,283,0.9,N
43.10995,-6.49293,295.7,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,282.8,1.6,N
43.11261,-6.48749,317.8,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,283.5,0.9,N
43.49871,-6.18075,300.8,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,287,0.7,N
42.81467,-1.7429,301.9,0.43,0.38,2019-10-08,0218,N,VIIRS,n,1.0NRT,284.3,1.3,N
43.51892,-5.73278,299.7,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,286.9,0.4,N
43.0798,-2.99458,300.9,0.4,0.37,2019-10-08,0218,N,VIIRS,n,1.0NRT,282.1,0.5,N
43.52221,-5.73185,320.8,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,288,2.3,N
43.53709,-5.83185,330.2,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,287.1,2.8,N
43.5411,-5.83569,307.5,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,288.5,2.8,N
43.54039,-5.83092,330.1,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,291.2,2.8,N
43.54371,-5.83791,298.2,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,286.9,0.6,N
43.53082,-5.72739,302.4,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,287.3,1.2,N
43.03406,-2.21835,299.4,0.42,0.37,2019-10-08,0218,N,VIIRS,n,1.0NRT,282.9,0.5,N
38.37853,-6.48143,302.1,0.38,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,289.7,0.4,N
38.91441,-5.81472,298.8,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,288.6,0.5,N
36.61592,-6.07408,299.5,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,289.4,0.4,N
37.53627,-7.33104,318.7,0.39,0.36,2019-10-08,0218,N,VIIRS,n,1.0NRT,289.2,1.4,N
37.75322,-4.94858,308,0.4,0.37,2019-10-08,0218,N,VIIRS,n,1.0NRT,287.6,0.6,N
39.4913,-0.5824,328.6,0.49,0.65,2019-10-08,1200,N,VIIRS,n,1.0NRT,293.6,3.9,D
39.49401,-0.57991,343,0.49,0.65,2019-10-08,1200,N,VIIRS,n,1.0NRT,294.3,7,D
37.09435,-6.07783,333.4,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,300.5,2.1,D
40.24486,-3.47706,339,0.46,0.47,2019-10-08,1336,N,VIIRS,n,1.0NRT,303.8,3.1,D
39.12005,-5.77709,336.3,0.52,0.42,2019-10-08,1336,N,VIIRS,l,1.0NRT,307.6,5.5,D
39.11622,-5.77642,335.1,0.52,0.42,2019-10-08,1336,N,VIIRS,l,1.0NRT,305.7,5.5,D
39.09324,-5.7724,345.6,0.52,0.42,2019-10-08,1336,N,VIIRS,n,1.0NRT,308.8,13.6,D
39.09139,-5.77607,342.4,0.52,0.42,2019-10-08,1336,N,VIIRS,n,1.0NRT,306.5,5.3,D
39.09403,-5.75185,339.9,0.52,0.42,2019-10-08,1336,N,VIIRS,n,1.0NRT,302.5,3,D
39.06537,-5.69132,346.1,0.53,0.42,2019-10-08,1336,N,VIIRS,n,1.0NRT,309.1,15.8,D
38.95624,-5.95895,343,0.51,0.41,2019-10-08,1336,N,VIIRS,n,1.0NRT,313.1,20.8,D
38.88614,-6.48014,345.6,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,306.3,3.2,D
38.31083,-6.39451,337.8,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,311.8,2.8,D
37.49517,-5.29505,339.5,0.53,0.42,2019-10-08,1336,N,VIIRS,n,1.0NRT,311.4,3.9,D
37.37761,-6.11423,337.3,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,308.5,7.5,D
37.43952,-3.91492,336.6,0.41,0.45,2019-10-08,1336,N,VIIRS,n,1.0NRT,306.2,3.5,D
37.19139,-6.13107,333.6,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,298.2,3,D
37.18771,-6.13041,333.7,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,299.2,3,D
37.17971,-6.13453,332.1,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,301.3,4.9,D
37.18034,-6.1291,338.7,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,301.4,8.2,D
37.14697,-6.28813,334.8,0.47,0.4,2019-10-08,1336,N,VIIRS,l,1.0NRT,309.6,3.8,D
37.14775,-6.18408,340,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,300.9,9.1,D
37.16138,-6.06457,330.8,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,300.1,3.3,D
37.1441,-6.15032,334.9,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,299.6,6,D
37.14104,-6.14424,333,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,300.3,3.4,D
37.13736,-6.14358,338.4,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,300.7,3.9,D
37.13588,-6.14058,330.2,0.48,0.4,2019-10-08,1336,N,VIIRS,n,1.0NRT,300.2,2.2,D
36.78107,-6.0049,338.8,0.48,0.4,2019-10-08,1336,N,VIIRS,l,1.0NRT,312.4,4.7,D
43.00638,-1.18572,328.3,0.32,0.55,2019-10-08,1342,N,VIIRS,n,1.0NRT,291.5,2.2,D
43.52441,-5.72991,295.9,0.52,0.41,2019-10-09,0154,N,VIIRS,n,1.0NRT,283.9,0.7,N
42.98134,-9.08654,296,0.48,0.48,2019-10-09,0154,N,VIIRS,n,1.0NRT,281.8,0.8,N
42.94754,-9.17493,299.8,0.49,0.48,2019-10-09,0154,N,VIIRS,n,1.0NRT,282.2,1,N
41.3137,1.66294,301.3,0.41,0.37,2019-10-09,0154,N,VIIRS,n,1.0NRT,288.7,1.1,N
41.64775,-0.76703,297.6,0.38,0.36,2019-10-09,0154,N,VIIRS,n,1.0NRT,286.3,0.6,N
41.4757,-1.48658,304.7,0.39,0.36,2019-10-09,0154,N,VIIRS,n,1.0NRT,285.6,0.5,N
41.47379,-1.48888,305.2,0.39,0.36,2019-10-09,0154,N,VIIRS,n,1.0NRT,286.4,1.1,N
40.30959,-3.70623,300,0.41,0.37,2019-10-09,0154,N,VIIRS,n,1.0NRT,289,0.5,N
40.24323,-3.47372,329.8,0.41,0.37,2019-10-09,0154,N,VIIRS,n,1.0NRT,291.3,2.2,N
40.24387,-3.4785,301.4,0.41,0.37,2019-10-09,0154,N,VIIRS,n,1.0NRT,288.2,2.2,N
43.56034,-5.7217,297.4,0.52,0.41,2019-10-09,0154,N,VIIRS,n,1.0NRT,285.5,0.7,N
43.55156,-5.86262,295.8,0.52,0.42,2019-10-09,0154,N,VIIRS,n,1.0NRT,284.2,0.9,N
43.55089,-5.85608,307.1,0.52,0.42,2019-10-09,0154,N,VIIRS,n,1.0NRT,284.6,1.2,N
43.54052,-5.83133,308.9,0.52,0.42,2019-10-09,0154,N,VIIRS,n,1.0NRT,285.5,1.5,N
43.52984,-5.72796,300.2,0.52,0.41,2019-10-09,0154,N,VIIRS,n,1.0NRT,284.3,1,N
43.53669,-5.8321,296.5,0.52,0.42,2019-10-09,0154,N,VIIRS,n,1.0NRT,282.7,0.8,N
43.52222,-5.72955,302.1,0.52,0.41,2019-10-09,0154,N,VIIRS,n,1.0NRT,283.4,0.9,N
43.54987,-5.85701,306.7,0.52,0.42,2019-10-09,0154,N,VIIRS,n,1.0NRT,284,1.4,N
43.53938,-5.8323,313.9,0.52,0.42,2019-10-09,0154,N,VIIRS,n,1.0NRT,284.8,1.8,N
43.52822,-5.72915,300.7,0.52,0.41,2019-10-09,0154,N,VIIRS,n,1.0NRT,283.8,0.7,N
41.9247,0.18082,304.6,0.39,0.36,2019-10-09,0154,N,VIIRS,n,1.0NRT,286.2,1,N
42.98312,-9.08639,296.4,0.48,0.48,2019-10-09,0154,N,VIIRS,n,1.0NRT,283.3,0.8,N
36.96646,-1.90623,310,0.38,0.36,2019-10-09,0200,N,VIIRS,n,1.0NRT,290.7,1,N
36.96578,-1.90193,304,0.38,0.36,2019-10-09,0200,N,VIIRS,n,1.0NRT,290.2,1,N
37.23658,-3.79923,299.1,0.4,0.37,2019-10-09,0200,N,VIIRS,n,1.0NRT,284.8,0.3,N
36.18346,-5.39761,305.7,0.43,0.38,2019-10-09,0200,N,VIIRS,n,1.0NRT,295.3,1.7,N
37.89968,-4.76373,301.7,0.42,0.38,2019-10-09,0200,N,VIIRS,n,1.0NRT,290.8,0.6,N
40.00833,-3.9002,299.5,0.41,0.37,2019-10-09,0200,N,VIIRS,n,1.0NRT,289.4,0.8,N
39.93561,-3.74584,311.6,0.41,0.37,2019-10-09,0200,N,VIIRS,n,1.0NRT,288,1.5,N
38.37676,-0.5428,300.3,0.39,0.36,2019-10-09,0200,N,VIIRS,n,1.0NRT,289.4,0.7,N
40.24387,-3.47518,332.7,0.41,0.37,2019-10-09,0200,N,VIIRS,n,1.0NRT,292.9,4.4,N
40.73302,0.63162,343.1,0.43,0.46,2019-10-09,1318,N,VIIRS,n,1.0NRT,295.5,4.1,D
43.53926,-5.83253,338.7,0.4,0.37,2019-10-09,1318,N,VIIRS,n,1.0NRT,295.5,4.2,D
38.76689,-6.7086,335.9,0.39,0.36,2019-10-09,1318,N,VIIRS,l,1.0NRT,310.4,2,D
38.7636,-6.70776,340.6,0.39,0.36,2019-10-09,1318,N,VIIRS,n,1.0NRT,309.7,2,D
37.56381,-7.23756,344.6,0.39,0.36,2019-10-09,1318,N,VIIRS,n,1.0NRT,305.7,4.5,D
37.55977,-7.24112,338.2,0.39,0.36,2019-10-09,1318,N,VIIRS,n,1.0NRT,305.6,2.1,D
38.28493,-1.60035,339.8,0.48,0.4,2019-10-09,1318,N,VIIRS,n,1.0NRT,301,6.2,D
37.43892,-6.2298,338.9,0.38,0.36,2019-10-09,1318,N,VIIRS,l,1.0NRT,310.4,4.1,D
37.60652,-5.07184,355.9,0.39,0.36,2019-10-09,1318,N,VIIRS,n,1.0NRT,310.9,7.6,D
37.60715,-5.06748,347.7,0.39,0.36,2019-10-09,1318,N,VIIRS,n,1.0NRT,309.5,7.6,D
37.19189,-6.90446,337.8,0.39,0.36,2019-10-09,1318,N,VIIRS,n,1.0NRT,305.6,7.4,D
37.1926,-6.90009,333.3,0.39,0.36,2019-10-09,1318,N,VIIRS,n,1.0NRT,301.2,7.4,D
37.23271,-6.13677,345.5,0.38,0.36,2019-10-09,1318,N,VIIRS,n,1.0NRT,300.8,10,D
