latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
42.3492,-3.6528,315.4,1.1,1,2019-05-21,1125,Terra,MODIS,44,6.3,302.5,9.2,D,2
41.9661,-4.4893,317.3,1,1,2019-05-21,1125,Terra,MODIS,65,6.3,303.6,6.8,D,2
41.1061,0.1234,319,1,1,2019-05-21,1305,Aqua,MODIS,65,6.3,305.8,5.1,D,0
39.4307,-2.6224,325.5,1,1,2019-05-23,1113,Terra,MODIS,73,6.3,307.2,11.5,D,0
38.8235,-6.958,331.6,3.2,1.7,2019-05-23,1253,Aqua,MODIS,83,6.3,306.7,105,D,0
38.8208,-6.964,327.9,3.2,1.7,2019-05-23,1253,Aqua,MODIS,80,6.3,306.6,79.6,D,0
42.7329,-8.8787,304.6,2,1.4,2019-05-25,0313,Aqua,MODIS,61,6.3,282.1,24.8,N,0
39.0204,-1.886,319,1,1,2019-05-25,1101,Terra,MODIS,25,6.3,303.4,8.5,D,0
42.9081,-6.5605,315.9,1.2,1.1,2019-05-26,1143,Terra,MODIS,56,6.3,305.5,15,D,0
42.289,-7.8144,316,1.1,1.1,2019-05-26,1143,Terra,MODIS,55,6.3,303.6,11.4,D,0
37.3869,-5.8225,335.7,1.1,1.1,2019-05-26,1323,Aqua,MODIS,80,6.3,313.3,21.5,D,0
37.8657,-4.808,332.2,1,1,2019-05-26,1323,Aqua,MODIS,66,6.3,314.6,14.1,D,2
37.389,-5.81,345.6,1.1,1.1,2019-05-26,1323,Aqua,MODIS,90,6.3,312.7,41.7,D,0
38.6666,-6.6885,307.1,1.4,1.2,2019-05-26,2248,Terra,MODIS,70,6.3,289.6,13.2,N,0
41.599,2.0909,305.2,1,1,2019-05-27,1048,Terra,MODIS,24,6.3,287.2,4.8,D,2
38.8847,-6.8928,321.8,2.4,1.5,2019-05-27,1049,Terra,MODIS,54,6.3,305.3,23.9,D,0
38.8868,-6.9212,327.2,2.5,1.5,2019-05-27,1049,Terra,MODIS,72,6.3,305.5,45,D,0
42.2883,-7.8104,314.3,1,1,2019-05-28,1131,Terra,MODIS,43,6.3,301.1,7,D,2
42.905,-6.5615,312.5,1,1,2019-05-28,1131,Terra,MODIS,69,6.3,300.2,10.6,D,0
28.0605,-14.402,312,1.1,1.1,2019-05-28,1135,Terra,MODIS,13,6.3,301.3,11.1,D,3
41.5947,-0.823,313.4,1,1,2019-05-28,1311,Aqua,MODIS,41,6.3,297.4,6.7,D,0
40.0353,-2.118,322.7,1,1,2019-05-28,1311,Aqua,MODIS,68,6.3,307.2,9.6,D,0
40.6188,-3.2839,318.7,1.1,1,2019-05-28,1311,Aqua,MODIS,45,6.3,304.9,4.7,D,0
42.6109,-5.5308,313.2,1.2,1.1,2019-05-28,1312,Aqua,MODIS,63,6.3,299.8,6.3,D,0
41.932,-8.6492,326.6,1.8,1.3,2019-05-28,1312,Aqua,MODIS,82,6.3,297.1,47.5,D,0
41.9366,-8.6276,315,1.8,1.3,2019-05-28,1312,Aqua,MODIS,66,6.3,296.4,19.8,D,0
41.9373,-8.6471,328.1,1.8,1.3,2019-05-28,1312,Aqua,MODIS,83,6.3,297.7,52,D,0
41.9261,-8.6419,321.9,1.8,1.3,2019-05-28,1312,Aqua,MODIS,78,6.3,296.6,37.6,D,0
37.2199,-6.2659,305.1,1,1,2019-05-28,2236,Terra,MODIS,63,6.3,290.5,7.6,N,0
38.6872,-5.2214,328.8,1.6,1.3,2019-05-29,1354,Aqua,MODIS,57,6.3,313,22.8,D,0
38.8066,-5.1503,334.3,1.7,1.3,2019-05-29,1354,Aqua,MODIS,73,6.3,310.7,35.1,D,0
38.8085,-5.1304,343.1,1.7,1.3,2019-05-29,1354,Aqua,MODIS,88,6.3,311.8,65.7,D,0
38.7972,-5.1276,343.8,1.7,1.3,2019-05-29,1354,Aqua,MODIS,89,6.3,314.7,71.1,D,0
43.3951,-3.5433,324.7,1,1,2019-05-30,1118,Terra,MODIS,71,6.3,295.5,19.9,D,0
43.3,-4.14,312.1,1,1,2019-05-30,1118,Terra,MODIS,64,6.3,297.5,5.8,D,0
43.2333,-2.7523,311.5,1,1,2019-05-30,1118,Terra,MODIS,62,6.3,299.3,7.3,D,0
41.7526,-1.1742,321.6,1.2,1.1,2019-05-30,1118,Terra,MODIS,67,6.3,307.9,15.6,D,2
42.9054,-6.557,320.9,1.1,1,2019-05-30,1118,Terra,MODIS,70,6.3,309.5,13.2,D,0
42.6416,-2.7184,313,1,1,2019-05-30,1118,Terra,MODIS,61,6.3,296.7,10.4,D,0
42.692,-2.9116,314.2,1,1,2019-05-30,1118,Terra,MODIS,42,6.3,302.8,6.6,D,2
39.3127,-3.665,357.9,1.1,1,2019-05-30,1119,Terra,MODIS,99,6.3,310.8,77.3,D,0
40.4657,-3.6221,322.3,1,1,2019-05-30,1119,Terra,MODIS,43,6.3,307.8,6.1,D,2
37.5129,-6.2698,326.4,1,1,2019-05-30,1120,Terra,MODIS,63,6.3,312.2,9.5,D,0
37.4224,-5.9681,332.3,1,1,2019-05-30,1120,Terra,MODIS,77,6.3,310.7,17.4,D,2
37.4241,-5.9792,346.7,1,1,2019-05-30,1120,Terra,MODIS,86,6.3,311.6,41.3,D,2
37.294,-5.468,321,2.3,1.5,2019-05-30,1258,Aqua,MODIS,60,6.3,308.3,22.5,D,0
37.3011,-5.4983,328.8,2.3,1.5,2019-05-30,1258,Aqua,MODIS,76,6.3,307.9,51.2,D,0
37.2919,-5.4876,347,2.3,1.5,2019-05-30,1258,Aqua,MODIS,93,6.3,309.3,149.9,D,0
37.2883,-5.4934,328.2,2.3,1.5,2019-05-30,1258,Aqua,MODIS,75,6.3,308.9,50.8,D,0
39.9653,-0.2383,321.1,1.1,1,2019-05-30,1259,Aqua,MODIS,38,6.3,305.4,9.6,D,2
40.1888,-3.9616,332.6,1.6,1.3,2019-05-30,1259,Aqua,MODIS,79,6.3,312.4,31.6,D,0
40.1925,-3.9429,328.5,1.6,1.3,2019-05-30,1259,Aqua,MODIS,73,6.3,313.6,20.7,D,0
39.9582,-0.2231,321.8,1.1,1,2019-05-30,1259,Aqua,MODIS,51,6.3,304.6,10.4,D,2
39.3079,-3.6768,324.9,1.6,1.3,2019-05-30,1259,Aqua,MODIS,65,6.3,308.8,26.8,D,0
39.5151,-0.4738,322.5,1.1,1.1,2019-05-30,1259,Aqua,MODIS,62,6.3,308.8,10.3,D,2
42.8368,-2.7408,318.3,1.2,1.1,2019-05-30,1300,Aqua,MODIS,24,6.3,306.6,12.7,D,2
43.5282,-5.7324,300,1,1,2019-05-30,2225,Terra,MODIS,7,6.3,287.5,5.3,N,2
43.5422,-5.8314,302.5,1,1,2019-05-30,2225,Terra,MODIS,50,6.3,287.5,7,N,2
37.3875,-6.3459,320,3.1,1.7,2019-05-31,1202,Terra,MODIS,57,6.3,307.5,39.9,D,0
36.7026,-5.9142,339.3,3.5,1.8,2019-05-31,1203,Terra,MODIS,89,6.3,304.5,203,D,0
36.6935,-5.8766,336.6,3.5,1.8,2019-05-31,1203,Terra,MODIS,87,6.3,305.9,177.5,D,0
36.7116,-5.9038,336.7,3.5,1.8,2019-05-31,1203,Terra,MODIS,87,6.3,306.3,179.2,D,0
36.6872,-5.8723,323.5,3.5,1.8,2019-05-31,1203,Terra,MODIS,73,6.3,304.9,81.6,D,0
36.7023,-5.8665,328.6,3.5,1.8,2019-05-31,1203,Terra,MODIS,79,6.3,305.8,111,D,0
36.6965,-5.9097,322.4,3.5,1.8,2019-05-31,1203,Terra,MODIS,71,6.3,304.3,74,D,0
37.0718,-6.25,332.6,1,1,2019-05-31,1341,Aqua,MODIS,48,6.3,321.1,14.3,D,0
37.3858,-6.3757,327.9,1,1,2019-05-31,1341,Aqua,MODIS,40,6.3,313.8,8.5,D,0
37.0703,-6.2615,331.5,1,1,2019-05-31,1341,Aqua,MODIS,47,6.3,319.1,10.6,D,0
37.3873,-6.3642,343.7,1,1,2019-05-31,1341,Aqua,MODIS,87,6.3,316.6,33.7,D,0
42.4608,-6.0989,334.8,1.2,1.1,2019-05-31,1342,Aqua,MODIS,82,6.3,314.6,20.9,D,0
42.4628,-6.1048,330.3,1.2,1.1,2019-05-31,1342,Aqua,MODIS,69,6.3,313.9,13.6,D,0
42.7582,-8.6713,343.7,1,1,2019-05-31,1343,Aqua,MODIS,91,6.3,308.1,39.8,D,0
42.7598,-8.6592,342,1,1,2019-05-31,1343,Aqua,MODIS,90,6.3,310.1,36.9,D,0
36.6319,-5.9854,323.9,2.7,1.6,2019-05-31,2306,Terra,MODIS,100,6.3,292,93.2,N,0
36.6299,-6.0153,311.5,2.7,1.6,2019-05-31,2306,Terra,MODIS,83,6.3,291.9,45.4,N,0
36.6362,-5.9924,328.4,2.7,1.6,2019-05-31,2306,Terra,MODIS,100,6.3,292,115.7,N,0
43.5377,-5.8343,316,1.3,1.1,2019-06-01,1106,Terra,MODIS,59,6.3,303.6,10.9,D,2
42.814,-1.7418,312.6,1,1,2019-06-01,1106,Terra,MODIS,60,6.3,301.9,6.1,D,0
39.9646,-0.2273,320.7,1.1,1,2019-06-01,1107,Terra,MODIS,66,6.3,305,9.2,D,2
39.9625,-0.215,321.5,1.1,1,2019-06-01,1107,Terra,MODIS,67,6.3,304.2,10,D,2
38.6166,-1.0655,324.2,1,1,2019-06-01,1107,Terra,MODIS,68,6.3,311.5,8.3,D,0
38.6131,-0.5812,320.4,1.1,1,2019-06-01,1107,Terra,MODIS,49,6.3,307.4,9.1,D,0
38.6151,-0.5933,320.7,1.1,1,2019-06-01,1107,Terra,MODIS,54,6.3,308.1,8.9,D,0
37.4743,-6.9043,385.7,3.8,1.8,2019-06-01,1424,Aqua,MODIS,100,6.3,317.9,1132.9,D,0
37.4763,-6.8618,350.3,3.8,1.8,2019-06-01,1424,Aqua,MODIS,94,6.3,312.6,334.8,D,0
37.4797,-6.909,391.3,3.8,1.8,2019-06-01,1424,Aqua,MODIS,100,6.3,318.9,1318.7,D,0
37.4815,-6.8667,359.6,3.8,1.8,2019-06-01,1424,Aqua,MODIS,99,6.3,313.2,491.6,D,0
37.4887,-6.9471,329.7,3.8,1.8,2019-06-01,1424,Aqua,MODIS,64,6.3,305.5,97.1,D,0
37.4907,-6.9053,380.6,3.8,1.8,2019-06-01,1424,Aqua,MODIS,100,6.3,312.2,977.9,D,0
37.4927,-6.8633,334.2,3.8,1.8,2019-06-01,1424,Aqua,MODIS,81,6.3,311.5,138.2,D,0
37.4961,-6.91,323.8,3.8,1.8,2019-06-01,1424,Aqua,MODIS,48,6.3,309.8,50.3,D,0
37.478,-6.9507,326.3,3.8,1.8,2019-06-01,1424,Aqua,MODIS,38,6.3,305.7,70.3,D,0
40.245,-3.4748,308.6,1,1,2019-06-01,2212,Terra,MODIS,75,6.3,293.3,8.6,N,0
41.9237,0.1736,301.3,1.2,1.1,2019-06-01,2212,Terra,MODIS,40,6.3,290,6.2,N,2
38.9023,-6.9859,328.2,1.7,1.3,2019-06-02,1150,Terra,MODIS,52,6.3,313.8,23.5,D,0
38.6725,-6.8642,350.4,1.1,1,2019-06-02,1329,Aqua,MODIS,92,6.3,319.9,41.1,D,0
38.6834,-6.8547,345.8,1.1,1,2019-06-02,1329,Aqua,MODIS,88,6.3,319,30.6,D,0
38.6744,-6.8523,349.1,1.1,1,2019-06-02,1329,Aqua,MODIS,91,6.3,317.1,38.2,D,0
38.6815,-6.8666,350.6,1.1,1,2019-06-02,1329,Aqua,MODIS,92,6.3,320.7,40.9,D,0
37.1785,-6.2049,321.9,1.7,1.3,2019-06-02,2254,Terra,MODIS,100,6.3,288.2,42.5,N,0
37.1793,-6.2185,308.7,1.7,1.3,2019-06-02,2254,Terra,MODIS,75,6.3,287.4,20,N,0
37.1811,-6.1996,321.1,1.7,1.3,2019-06-02,2254,Terra,MODIS,100,6.3,288.9,41.7,N,0
37.19,-6.2065,302.6,1.7,1.3,2019-06-02,2254,Terra,MODIS,41,6.3,286.3,11.6,N,0
40.494,-4.3897,345,1.5,1.2,2019-06-03,1054,Terra,MODIS,91,6.3,313.3,64.4,D,0
40.4923,-4.3728,327.4,1.5,1.2,2019-06-03,1054,Terra,MODIS,65,6.3,310.4,16.8,D,0
40.4789,-4.413,328.4,3.8,1.8,2019-06-03,1235,Aqua,MODIS,59,6.3,306,115.3,D,0
40.4967,-4.38,342.1,3.8,1.8,2019-06-03,1235,Aqua,MODIS,90,6.3,305.2,264.8,D,0
40.4947,-4.419,324.4,3.8,1.8,2019-06-03,1235,Aqua,MODIS,75,6.3,304.2,94.5,D,0
40.5059,-4.3758,322.5,3.8,1.8,2019-06-03,1235,Aqua,MODIS,72,6.3,302.3,80.1,D,0
40.4901,-4.3699,331.1,3.8,1.8,2019-06-03,1235,Aqua,MODIS,82,6.3,305,138.3,D,0
40.4855,-4.4221,327.7,3.8,1.8,2019-06-03,1235,Aqua,MODIS,79,6.3,305.7,117.9,D,0
37.9871,-7.3217,341.6,2.3,1.5,2019-06-03,1412,Aqua,MODIS,87,6.3,313.4,98.4,D,0
37.5225,-7.3411,335.3,2.3,1.5,2019-06-03,1412,Aqua,MODIS,77,6.3,315.5,52.9,D,0
37.5244,-7.3159,332.2,2.3,1.5,2019-06-03,1412,Aqua,MODIS,71,6.3,313.8,39.3,D,0
37.5243,-7.3338,352.5,2.3,1.5,2019-06-03,1412,Aqua,MODIS,95,6.3,315.5,153.5,D,0
40.4981,-4.3792,331.4,3.7,1.8,2019-06-03,1413,Aqua,MODIS,83,6.3,305.9,137.6,D,0
40.4964,-4.4237,320.6,3.7,1.8,2019-06-03,1413,Aqua,MODIS,59,6.3,306.7,53.5,D,0
40.4921,-4.373,320.3,3.7,1.8,2019-06-03,1413,Aqua,MODIS,51,6.3,306.1,48.2,D,0
37.6552,-4.3502,311.7,1.6,1.2,2019-06-03,2159,Terra,MODIS,83,6.3,294.3,18.9,N,0
37.6517,-4.3683,328.1,1.6,1.2,2019-06-03,2159,Terra,MODIS,100,6.3,295.3,50.6,N,0
40.2484,-3.477,301.7,1.3,1.1,2019-06-03,2200,Terra,MODIS,43,6.3,289.8,6.5,N,0
37.6584,-4.3642,309.6,1,1,2019-06-04,0213,Aqua,MODIS,78,6.3,290,10.7,N,0
37.6568,-4.3526,314.5,1,1,2019-06-04,0213,Aqua,MODIS,89,6.3,290.5,14.6,N,0
38.6406,-4.0709,328.1,1.7,1.3,2019-06-04,1138,Terra,MODIS,52,6.3,309.6,27.8,D,0
38.6378,-4.065,327.4,1.7,1.3,2019-06-04,1138,Terra,MODIS,66,6.3,308.7,25.9,D,0
37.2788,-5.5931,308.7,1.2,1.1,2019-06-04,2242,Terra,MODIS,75,6.3,288.6,13.2,N,0
37.1718,-6.846,303.9,1.1,1,2019-06-04,2242,Terra,MODIS,57,6.3,288.5,7.6,N,0
37.2789,-5.5874,316.7,1.2,1.1,2019-06-04,2242,Terra,MODIS,94,6.3,289.5,20.4,N,0
37.2804,-5.5793,303.8,1.2,1.1,2019-06-04,2242,Terra,MODIS,57,6.3,289.8,8.5,N,0
37.1733,-6.8338,316.1,1.1,1,2019-06-04,2242,Terra,MODIS,93,6.3,288.9,17.5,N,0
37.2854,-5.996,323,1.1,1,2019-06-06,1126,Terra,MODIS,36,6.3,309.5,8.1,D,2
36.785,-4.2114,325.8,1.2,1.1,2019-06-06,1126,Terra,MODIS,72,6.3,307.3,16.8,D,0
41.6483,-0.992,320,1,1,2019-06-06,1305,Aqua,MODIS,60,6.3,306.4,8,D,0
39.9606,-0.2184,318.5,1,1,2019-06-06,1305,Aqua,MODIS,45,6.3,301.1,6,D,2
42.4331,-2.5776,307.6,1.1,1,2019-06-06,1305,Aqua,MODIS,29,6.3,292.8,4,D,0
42.8361,-2.7406,317.6,1.1,1,2019-06-06,1306,Aqua,MODIS,33,6.3,299.8,11.5,D,2
43.5289,-5.7329,322,1.1,1,2019-06-06,2231,Terra,MODIS,100,6.3,282.6,25.8,N,2
39.974,-5.7402,314.5,3.6,1.8,2019-06-07,1208,Terra,MODIS,70,6.3,299.8,41.4,D,0
37.4171,-6.6052,360.6,1.1,1.1,2019-06-07,1347,Aqua,MODIS,100,6.3,316.8,85.3,D,0
41.9219,0.1737,319.3,1.2,1.1,2019-06-08,1112,Terra,MODIS,59,6.3,304.3,10.1,D,2
41.6125,-1.0756,321.2,1.1,1,2019-06-08,1112,Terra,MODIS,66,6.3,307.4,8.7,D,0
41.9195,0.1875,320.7,1.2,1.1,2019-06-08,1112,Terra,MODIS,71,6.3,305.7,11.9,D,2
42.7224,-1.6075,309.8,1,1,2019-06-08,1112,Terra,MODIS,58,6.3,298.5,6.5,D,0
39.9868,-0.1512,315.5,1.3,1.1,2019-06-08,1252,Aqua,MODIS,58,6.3,301.1,7.2,D,0
38.2887,-6.3103,330.3,2.4,1.5,2019-06-09,1156,Terra,MODIS,81,6.3,306.7,65.3,D,0
38.2969,-6.3021,340.4,2.4,1.5,2019-06-09,1156,Terra,MODIS,89,6.3,307.2,120.2,D,0
40.9286,0.6898,322.1,1,1,2019-06-10,1100,Terra,MODIS,61,6.3,302.8,11.5,D,0
40.9178,0.6993,394.2,1,1,2019-06-10,1100,Terra,MODIS,100,6.3,305.3,217.5,D,0
40.9197,0.6874,401.9,1,1,2019-06-10,1100,Terra,MODIS,100,6.3,308.6,262.6,D,0
39.0182,-1.883,322.5,1,1,2019-06-10,1101,Terra,MODIS,29,6.3,309.7,7.6,D,0
40.8993,0.6958,396.5,1.6,1.2,2019-06-10,1240,Aqua,MODIS,100,6.3,308,429.7,D,0
40.9208,0.6886,334,1.6,1.2,2019-06-10,1240,Aqua,MODIS,86,6.3,302.8,49.6,D,0
40.91,0.6923,407.3,1.6,1.2,2019-06-10,1240,Aqua,MODIS,100,6.3,317.7,557.4,D,0
40.9135,0.7097,368.7,1.6,1.2,2019-06-10,1240,Aqua,MODIS,100,6.3,306.8,198.5,D,0
40.9027,0.7131,372.6,1.6,1.2,2019-06-10,1240,Aqua,MODIS,100,6.3,301.7,222.5,D,0
38.9304,-6.1944,309.4,1.6,1.2,2019-06-10,2205,Terra,MODIS,77,6.3,289.6,19.1,N,0
38.9271,-6.2115,326,1.6,1.2,2019-06-10,2205,Terra,MODIS,100,6.3,290.7,48.1,N,0
40.2422,-3.4758,301.6,1.1,1.1,2019-06-10,2206,Terra,MODIS,43,6.3,286.7,7.3,N,0
36.7404,-4.1198,332.7,1.8,1.3,2019-06-11,2248,Terra,MODIS,100,6.3,294,74,N,0
36.7287,-4.1178,320.5,1.8,1.3,2019-06-11,2248,Terra,MODIS,100,6.3,293,46.2,N,3
36.7386,-4.1402,311.7,1.8,1.3,2019-06-11,2248,Terra,MODIS,83,6.3,293.6,22.8,N,0
39.0744,-5.3819,326.5,1.2,1.1,2019-06-13,1131,Terra,MODIS,68,6.3,310.4,12.6,D,0
40.4664,-3.6247,324.2,1.1,1.1,2019-06-13,1311,Aqua,MODIS,65,6.3,310.7,7.7,D,2
42.351,-3.6502,321.9,1.1,1,2019-06-13,1312,Aqua,MODIS,68,6.3,308.1,11,D,2
42.7816,-4.2492,327.5,1.1,1,2019-06-13,1312,Aqua,MODIS,82,6.3,305.8,21.1,D,2
42.7838,-4.2362,316.9,1.1,1,2019-06-13,1312,Aqua,MODIS,70,6.3,304.2,8.6,D,0
37.6374,-5.5026,301.2,1.1,1,2019-06-13,2236,Terra,MODIS,39,6.3,290.5,5.1,N,0
39.0843,-6.6099,334.5,3.7,1.8,2019-06-14,1036,Terra,MODIS,85,6.3,295.7,190.1,D,0
39.0915,-6.6015,332.6,3.7,1.8,2019-06-14,1036,Terra,MODIS,84,6.3,297,171.6,D,0
41.7496,-1.1747,322.2,1.2,1.1,2019-06-15,1118,Terra,MODIS,62,6.3,306.4,14.2,D,2
37.7454,-4.6209,331.5,1,1,2019-06-15,1120,Terra,MODIS,78,6.3,313,16.8,D,0
39.5162,-0.4675,326.3,1.1,1.1,2019-06-15,1258,Aqua,MODIS,71,6.3,312.4,11,D,2
37.7072,-5.0372,323.1,2.2,1.4,2019-06-15,1258,Aqua,MODIS,60,6.3,311.6,19.6,D,0
37.2001,-3.6058,321.9,1.8,1.3,2019-06-15,1258,Aqua,MODIS,35,6.3,310.9,15,D,2
38.726,-6.3259,325.9,2.4,1.5,2019-06-15,1259,Aqua,MODIS,65,6.3,309.9,34.4,D,0
39.981,-0.1445,320.3,1.1,1,2019-06-15,1259,Aqua,MODIS,59,6.3,306.9,7.2,D,0
39.9665,-0.2324,326.4,1.1,1,2019-06-15,1259,Aqua,MODIS,75,6.3,307.4,14.3,D,2
37.8214,-4.7254,318.8,1,1,2019-06-15,2223,Terra,MODIS,97,6.3,290.3,17.8,N,0
37.8007,-6.9236,355.7,2.8,1.6,2019-06-16,1202,Terra,MODIS,98,6.3,306.2,303.9,D,0
37.7914,-6.9008,338.2,2.8,1.6,2019-06-16,1202,Terra,MODIS,88,6.3,306.8,143.9,D,0
37.7985,-6.9313,363.3,2.8,1.6,2019-06-16,1202,Terra,MODIS,100,6.3,307.6,391.7,D,0
37.7774,-6.9057,329.4,2.8,1.6,2019-06-16,1202,Terra,MODIS,81,6.3,306.9,79.7,D,0
37.7846,-6.9362,341.6,2.8,1.6,2019-06-16,1202,Terra,MODIS,90,6.3,308.2,161.8,D,0
37.3447,-5.9319,376.9,1.1,1,2019-06-16,1341,Aqua,MODIS,100,6.3,315.7,132.4,D,2
43.5219,-5.7273,316.6,1.2,1.1,2019-06-16,1343,Aqua,MODIS,38,6.3,300.8,11.2,D,2
42.1316,-0.2215,321.3,1,1,2019-06-17,1106,Terra,MODIS,65,6.3,308.1,6.6,D,0
39.3844,-0.4081,325.8,1.1,1,2019-06-17,1107,Terra,MODIS,62,6.3,307.7,12.4,D,2
39.4781,-0.5727,325.6,1.1,1,2019-06-17,1107,Terra,MODIS,68,6.3,310.6,10.7,D,2
39.9575,-0.2142,325.2,1.1,1,2019-06-17,1107,Terra,MODIS,70,6.3,305.5,12.6,D,2
36.8893,-2.9738,322,1,1,2019-06-17,1107,Terra,MODIS,45,6.3,308.5,6.4,D,0
38.6199,-1.0618,325.8,1,1,2019-06-17,1107,Terra,MODIS,59,6.3,313.8,7.8,D,0
38.6218,-1.0736,326.3,1,1,2019-06-17,1107,Terra,MODIS,54,6.3,313.1,8.2,D,0
38.6157,-0.5843,322.5,1.1,1,2019-06-17,1107,Terra,MODIS,50,6.3,309.3,8.6,D,0
37.3998,-6.4826,317.5,4.1,1.9,2019-06-17,1246,Aqua,MODIS,38,6.3,303.4,43.1,D,0
37.3127,-6.5915,318.9,4.2,1.9,2019-06-17,1246,Aqua,MODIS,47,6.3,302.7,61.4,D,0
37.3093,-6.5832,320.5,4.2,1.9,2019-06-17,1246,Aqua,MODIS,57,6.3,302.6,73.1,D,0
37.4121,-6.4844,322.7,4.1,1.9,2019-06-17,1246,Aqua,MODIS,64,6.3,302.9,85.6,D,0
40.3027,-3.9363,338.4,1,1,2019-06-18,1329,Aqua,MODIS,83,6.3,315.9,22.2,D,0
40.3011,-3.9484,332.2,1,1,2019-06-18,1329,Aqua,MODIS,74,6.3,316.4,12.4,D,0
40.8383,-4.7573,330.1,1,1,2019-06-18,1330,Aqua,MODIS,50,6.3,312,12.2,D,0
41.3382,-4.8764,327.9,1,1,2019-06-18,1330,Aqua,MODIS,71,6.3,313.4,10.8,D,0
41.3398,-4.8645,357.9,1,1,2019-06-18,1330,Aqua,MODIS,98,6.3,314,66.9,D,0
40.8294,-4.7552,338.5,1,1,2019-06-18,1330,Aqua,MODIS,55,6.3,313.1,23,D,0
40.8189,-4.7649,337.1,1,1,2019-06-18,1330,Aqua,MODIS,61,6.3,312.8,21.1,D,0
39.4366,-2.2864,305,3.1,1.7,2019-06-18,2254,Terra,MODIS,62,6.3,286.1,43.1,N,0
39.4383,-2.2796,301.6,3.1,1.7,2019-06-18,2254,Terra,MODIS,43,6.3,285.8,32.5,N,0
41.5967,1.5424,322.6,1,1,2019-06-19,1054,Terra,MODIS,68,6.3,306.7,8.3,D,0
37.4303,-4.5476,324.1,1.2,1.1,2019-06-20,1316,Aqua,MODIS,37,6.3,302.8,11.8,D,0
28.2232,-16.6206,327.5,2.3,1.5,2019-06-21,1224,Terra,MODIS,70,6.3,306.4,53.7,D,0
43.5208,-5.7405,314.1,2.2,1.4,2019-06-21,1401,Aqua,MODIS,56,6.3,294.7,28.1,D,2
43.5226,-5.7355,314,2.2,1.4,2019-06-21,1401,Aqua,MODIS,63,6.3,294.6,28,D,2
42.0015,-8.5413,319.6,1.4,1.2,2019-06-21,1401,Aqua,MODIS,69,6.3,295.8,19.9,D,0
42.0033,-8.5231,357.3,1.4,1.2,2019-06-21,1401,Aqua,MODIS,98,6.3,296.5,125.9,D,0
43.5205,-5.7385,301.2,2.1,1.4,2019-06-21,2148,Terra,MODIS,39,6.3,281.7,19.2,N,2
43.5316,-5.7363,304.5,2.1,1.4,2019-06-21,2148,Terra,MODIS,60,6.3,282.4,24,N,2
42.9433,-2.6435,313.4,1.2,1.1,2019-06-22,1124,Terra,MODIS,65,6.3,300.1,8.1,D,2
37.3916,-5.8931,337.9,1.1,1,2019-06-22,1126,Terra,MODIS,80,6.3,316.4,22.5,D,0
39.9531,-0.2219,322,1,1,2019-06-22,1305,Aqua,MODIS,38,6.3,303.6,7.7,D,0
39.9549,-0.2103,324.4,1,1,2019-06-22,1305,Aqua,MODIS,69,6.3,303.9,10.4,D,2
38.6949,-6.4724,334.7,2,1.4,2019-06-22,1305,Aqua,MODIS,82,6.3,315.1,36.6,D,0
38.7041,-6.4686,338.6,2,1.4,2019-06-22,1305,Aqua,MODIS,85,6.3,313.3,54.3,D,0
28.9718,-13.5424,338,1,1,2019-06-23,2310,Terra,MODIS,100,6.3,292.1,40.2,N,2
28.9796,-13.5501,314.1,1,1,2019-06-23,2310,Terra,MODIS,84,6.3,292.3,12.7,N,2
28.9676,-13.5736,315.2,1,1,2019-06-23,2310,Terra,MODIS,87,6.3,292.2,13,N,2
28.9704,-13.5528,313.3,1,1,2019-06-23,2310,Terra,MODIS,55,6.3,293,10.6,N,2
28.8785,-13.8221,306.1,1,1,2019-06-23,2310,Terra,MODIS,41,6.3,291.7,7.2,N,2
28.1672,-15.4057,311.8,2.6,1.6,2019-06-24,1116,Terra,MODIS,39,6.3,297.9,36.9,D,3
41.4922,1.8055,323.5,1,1,2019-06-24,1253,Aqua,MODIS,68,6.3,307.2,10.3,D,0
41.1096,0.2065,344.1,1.2,1.1,2019-06-24,1253,Aqua,MODIS,91,6.3,291.2,54.4,D,0
41.1002,0.2095,340.8,1.2,1.1,2019-06-24,1253,Aqua,MODIS,89,6.3,294.1,48,D,0
43.5372,-5.8282,308.9,1,1,2019-06-24,2219,Terra,MODIS,76,6.3,286.6,10.9,N,2
41.8572,0.5781,338.4,1,1,2019-06-26,1100,Terra,MODIS,85,6.3,309.4,26.6,D,0
41.8461,-0.0856,348.4,1,1,2019-06-26,1100,Terra,MODIS,93,6.3,307.4,45.9,D,0
41.8479,-0.0974,337.7,1,1,2019-06-26,1100,Terra,MODIS,85,6.3,307.3,27.5,D,0
43.5421,-5.8328,317.8,1.6,1.2,2019-06-26,1100,Terra,MODIS,72,6.3,296.6,22.8,D,2
41.201,0.6354,373.9,1.5,1.2,2019-06-26,1240,Aqua,MODIS,100,6.3,311.3,223.6,D,0
41.2025,0.6277,349.9,1.5,1.2,2019-06-26,1240,Aqua,MODIS,94,6.3,311.2,93.1,D,0
41.2062,0.646,348.6,1.5,1.2,2019-06-26,1240,Aqua,MODIS,93,6.3,309.2,89.6,D,0
41.2046,0.6537,324.4,1.5,1.2,2019-06-26,1240,Aqua,MODIS,62,6.3,308.1,20.9,D,0
